time,temp
2024-04-28 13:00:00,36.74502670764924
2024-04-28 14:00:00,35.08578538894653
2024-04-28 15:00:00,33.26591086387634
2024-04-28 16:00:00,31.803850531578064
2024-04-28 17:00:00,30.874789118766785
2024-04-28 18:00:00,30.2693909406662
2024-04-28 19:00:00,29.847984790802002
2024-04-28 20:00:00,29.5522358417511
2024-04-28 21:00:00,29.32160449028015
2024-04-28 22:00:00,29.12175953388214
2024-04-28 23:00:00,28.94567358493805
2024-04-29 00:00:00,28.782145738601685
2024-04-29 01:00:00,28.634817361831665
2024-04-29 02:00:00,28.674808025360107
2024-04-29 03:00:00,29.202727913856506
2024-04-29 04:00:00,30.395721912384033
2024-04-29 05:00:00,31.953129410743713
2024-04-29 06:00:00,33.73695397377014
2024-04-29 07:00:00,35.50521957874298
