time,humidity
2024-05-27 13:00:00,38.27296471595764
2024-05-27 14:00:00,34.42789699137211
2024-05-27 15:00:00,32.39408987760544
2024-05-27 16:00:00,31.90458771586418
2024-05-27 17:00:00,32.87774683535099
2024-05-27 18:00:00,35.27337670326233
2024-05-27 19:00:00,39.23963499069214
2024-05-27 20:00:00,45.86950081586838
2024-05-27 21:00:00,54.32137584686279
2024-05-27 22:00:00,60.47143113613129
2024-05-27 23:00:00,63.630580365657806
2024-05-28 00:00:00,65.50883102416992
2024-05-28 01:00:00,66.87288057804108
2024-05-28 02:00:00,67.96797466278076
2024-05-28 03:00:00,68.95140838623047
2024-05-28 04:00:00,69.88701528310776
2024-05-28 05:00:00,70.78739672899246
2024-05-28 06:00:00,71.64535957574844
2024-05-28 07:00:00,72.42816245555878
